"","dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2018","continentExp"
"304","03/05/2020",3,5,2020,141,6,"Algeria","DZ","DZA",42228429,"Africa"
"305","02/05/2020",2,5,2020,148,3,"Algeria","DZ","DZA",42228429,"Africa"
"306","01/05/2020",1,5,2020,158,6,"Algeria","DZ","DZA",42228429,"Africa"
"307","30/04/2020",30,4,2020,199,7,"Algeria","DZ","DZA",42228429,"Africa"
"308","29/04/2020",29,4,2020,132,5,"Algeria","DZ","DZA",42228429,"Africa"
"309","28/04/2020",28,4,2020,135,7,"Algeria","DZ","DZA",42228429,"Africa"
"310","27/04/2020",27,4,2020,126,6,"Algeria","DZ","DZA",42228429,"Africa"
"311","26/04/2020",26,4,2020,129,4,"Algeria","DZ","DZA",42228429,"Africa"
"312","25/04/2020",25,4,2020,120,8,"Algeria","DZ","DZA",42228429,"Africa"
"313","24/04/2020",24,4,2020,97,5,"Algeria","DZ","DZA",42228429,"Africa"
"314","23/04/2020",23,4,2020,99,10,"Algeria","DZ","DZA",42228429,"Africa"
"315","22/04/2020",22,4,2020,93,8,"Algeria","DZ","DZA",42228429,"Africa"
"316","21/04/2020",21,4,2020,89,9,"Algeria","DZ","DZA",42228429,"Africa"
"317","20/04/2020",20,4,2020,94,8,"Algeria","DZ","DZA",42228429,"Africa"
"318","19/04/2020",19,4,2020,117,3,"Algeria","DZ","DZA",42228429,"Africa"
"319","18/04/2020",18,4,2020,150,16,"Algeria","DZ","DZA",42228429,"Africa"
"320","17/04/2020",17,4,2020,108,12,"Algeria","DZ","DZA",42228429,"Africa"
"321","16/04/2020",16,4,2020,90,11,"Algeria","DZ","DZA",42228429,"Africa"
"322","15/04/2020",15,4,2020,87,12,"Algeria","DZ","DZA",42228429,"Africa"
"323","14/04/2020",14,4,2020,69,20,"Algeria","DZ","DZA",42228429,"Africa"
"324","13/04/2020",13,4,2020,89,18,"Algeria","DZ","DZA",42228429,"Africa"
"325","12/04/2020",12,4,2020,64,19,"Algeria","DZ","DZA",42228429,"Africa"
"326","11/04/2020",11,4,2020,95,21,"Algeria","DZ","DZA",42228429,"Africa"
"327","10/04/2020",10,4,2020,94,30,"Algeria","DZ","DZA",42228429,"Africa"
"328","09/04/2020",9,4,2020,104,12,"Algeria","DZ","DZA",42228429,"Africa"
"329","08/04/2020",8,4,2020,45,20,"Algeria","DZ","DZA",42228429,"Africa"
"330","07/04/2020",7,4,2020,103,21,"Algeria","DZ","DZA",42228429,"Africa"
"331","06/04/2020",6,4,2020,69,22,"Algeria","DZ","DZA",42228429,"Africa"
"332","05/04/2020",5,4,2020,80,25,"Algeria","DZ","DZA",42228429,"Africa"
"333","04/04/2020",4,4,2020,185,42,"Algeria","DZ","DZA",42228429,"Africa"
"334","03/04/2020",3,4,2020,139,5,"Algeria","DZ","DZA",42228429,"Africa"
"335","02/04/2020",2,4,2020,131,14,"Algeria","DZ","DZA",42228429,"Africa"
"336","01/04/2020",1,4,2020,132,9,"Algeria","DZ","DZA",42228429,"Africa"
"337","31/03/2020",31,3,2020,73,4,"Algeria","DZ","DZA",42228429,"Africa"
"338","30/03/2020",30,3,2020,57,2,"Algeria","DZ","DZA",42228429,"Africa"
"339","29/03/2020",29,3,2020,45,3,"Algeria","DZ","DZA",42228429,"Africa"
"340","28/03/2020",28,3,2020,42,1,"Algeria","DZ","DZA",42228429,"Africa"
"341","27/03/2020",27,3,2020,65,4,"Algeria","DZ","DZA",42228429,"Africa"
"342","26/03/2020",26,3,2020,38,2,"Algeria","DZ","DZA",42228429,"Africa"
"343","25/03/2020",25,3,2020,34,2,"Algeria","DZ","DZA",42228429,"Africa"
"344","24/03/2020",24,3,2020,29,0,"Algeria","DZ","DZA",42228429,"Africa"
"345","23/03/2020",23,3,2020,62,2,"Algeria","DZ","DZA",42228429,"Africa"
"346","22/03/2020",22,3,2020,37,5,"Algeria","DZ","DZA",42228429,"Africa"
"347","21/03/2020",21,3,2020,12,3,"Algeria","DZ","DZA",42228429,"Africa"
"348","20/03/2020",20,3,2020,18,1,"Algeria","DZ","DZA",42228429,"Africa"
"349","19/03/2020",19,3,2020,12,1,"Algeria","DZ","DZA",42228429,"Africa"
"350","18/03/2020",18,3,2020,2,1,"Algeria","DZ","DZA",42228429,"Africa"
"351","17/03/2020",17,3,2020,10,0,"Algeria","DZ","DZA",42228429,"Africa"
"352","16/03/2020",16,3,2020,11,2,"Algeria","DZ","DZA",42228429,"Africa"
"353","15/03/2020",15,3,2020,11,0,"Algeria","DZ","DZA",42228429,"Africa"
"354","14/03/2020",14,3,2020,1,1,"Algeria","DZ","DZA",42228429,"Africa"
"355","13/03/2020",13,3,2020,5,1,"Algeria","DZ","DZA",42228429,"Africa"
"356","12/03/2020",12,3,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"357","09/03/2020",9,3,2020,3,0,"Algeria","DZ","DZA",42228429,"Africa"
"358","06/03/2020",6,3,2020,5,0,"Algeria","DZ","DZA",42228429,"Africa"
"359","05/03/2020",5,3,2020,7,0,"Algeria","DZ","DZA",42228429,"Africa"
"360","04/03/2020",4,3,2020,2,0,"Algeria","DZ","DZA",42228429,"Africa"
"361","02/03/2020",2,3,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"362","01/03/2020",1,3,2020,2,0,"Algeria","DZ","DZA",42228429,"Africa"
"363","29/02/2020",29,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"364","28/02/2020",28,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"365","27/02/2020",27,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"366","26/02/2020",26,2,2020,1,0,"Algeria","DZ","DZA",42228429,"Africa"
"367","25/02/2020",25,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"368","24/02/2020",24,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"369","23/02/2020",23,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"370","22/02/2020",22,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"371","21/02/2020",21,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"372","20/02/2020",20,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"373","19/02/2020",19,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"374","18/02/2020",18,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"375","17/02/2020",17,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"376","16/02/2020",16,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"377","15/02/2020",15,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"378","14/02/2020",14,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"379","13/02/2020",13,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"380","12/02/2020",12,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"381","11/02/2020",11,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"382","10/02/2020",10,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"383","09/02/2020",9,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"384","08/02/2020",8,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"385","07/02/2020",7,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"386","06/02/2020",6,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"387","05/02/2020",5,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"388","04/02/2020",4,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"389","03/02/2020",3,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"390","02/02/2020",2,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"391","01/02/2020",1,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"392","31/01/2020",31,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"393","30/01/2020",30,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"394","29/01/2020",29,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"395","28/01/2020",28,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"396","27/01/2020",27,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"397","26/01/2020",26,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"398","25/01/2020",25,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"399","24/01/2020",24,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"400","23/01/2020",23,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"401","22/01/2020",22,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"402","21/01/2020",21,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"403","20/01/2020",20,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"404","19/01/2020",19,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"405","18/01/2020",18,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"406","17/01/2020",17,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"407","16/01/2020",16,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"408","15/01/2020",15,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"409","14/01/2020",14,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"410","13/01/2020",13,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"411","12/01/2020",12,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"412","11/01/2020",11,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"413","10/01/2020",10,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"414","09/01/2020",9,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"415","08/01/2020",8,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"416","07/01/2020",7,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"417","06/01/2020",6,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"418","05/01/2020",5,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"419","04/01/2020",4,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"420","03/01/2020",3,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"421","02/01/2020",2,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"422","01/01/2020",1,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"423","31/12/2019",31,12,2019,0,0,"Algeria","DZ","DZA",42228429,"Africa"
"424","16/06/2020",16,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"425","15/06/2020",15,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"426","14/06/2020",14,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"427","13/06/2020",13,6,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"428","12/06/2020",12,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"429","11/06/2020",11,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"430","10/06/2020",10,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"431","09/06/2020",9,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"432","08/06/2020",8,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"433","07/06/2020",7,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"434","06/06/2020",6,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"435","05/06/2020",5,6,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"436","04/06/2020",4,6,2020,7,0,"Andorra","AD","AND",77006,"Europe"
"437","03/06/2020",3,6,2020,79,0,"Andorra","AD","AND",77006,"Europe"
"438","02/06/2020",2,6,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"439","01/06/2020",1,6,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"440","31/05/2020",31,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"441","30/05/2020",30,5,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"442","29/05/2020",29,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"443","28/05/2020",28,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"444","27/05/2020",27,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"445","26/05/2020",26,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"446","25/05/2020",25,5,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"447","24/05/2020",24,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"448","23/05/2020",23,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"449","22/05/2020",22,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"450","21/05/2020",21,5,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"451","20/05/2020",20,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"452","19/05/2020",19,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"453","18/05/2020",18,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"454","17/05/2020",17,5,2020,0,2,"Andorra","AD","AND",77006,"Europe"
"455","16/05/2020",16,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"456","15/05/2020",15,5,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"457","14/05/2020",14,5,2020,2,1,"Andorra","AD","AND",77006,"Europe"
"458","13/05/2020",13,5,2020,2,0,"Andorra","AD","AND",77006,"Europe"
"459","12/05/2020",12,5,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"460","11/05/2020",11,5,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"461","10/05/2020",10,5,2020,2,1,"Andorra","AD","AND",77006,"Europe"
"462","09/05/2020",9,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"463","08/05/2020",8,5,2020,1,1,"Andorra","AD","AND",77006,"Europe"
"464","07/05/2020",7,5,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"465","06/05/2020",6,5,2020,1,1,"Andorra","AD","AND",77006,"Europe"
"466","05/05/2020",5,5,2020,2,0,"Andorra","AD","AND",77006,"Europe"
"467","04/05/2020",4,5,2020,1,1,"Andorra","AD","AND",77006,"Europe"
"468","03/05/2020",3,5,2020,1,1,"Andorra","AD","AND",77006,"Europe"
"469","02/05/2020",2,5,2020,1,1,"Andorra","AD","AND",77006,"Europe"
"470","01/05/2020",1,5,2020,2,0,"Andorra","AD","AND",77006,"Europe"
"471","30/04/2020",30,4,2020,0,1,"Andorra","AD","AND",77006,"Europe"
"472","29/04/2020",29,4,2020,0,1,"Andorra","AD","AND",77006,"Europe"
"473","28/04/2020",28,4,2020,3,0,"Andorra","AD","AND",77006,"Europe"
"474","27/04/2020",27,4,2020,7,0,"Andorra","AD","AND",77006,"Europe"
"475","26/04/2020",26,4,2020,2,0,"Andorra","AD","AND",77006,"Europe"
"476","25/04/2020",25,4,2020,7,3,"Andorra","AD","AND",77006,"Europe"
"477","24/04/2020",24,4,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"478","23/04/2020",23,4,2020,6,0,"Andorra","AD","AND",77006,"Europe"
"479","22/04/2020",22,4,2020,0,1,"Andorra","AD","AND",77006,"Europe"
"480","21/04/2020",21,4,2020,4,0,"Andorra","AD","AND",77006,"Europe"
"481","20/04/2020",20,4,2020,9,1,"Andorra","AD","AND",77006,"Europe"
"482","19/04/2020",19,4,2020,8,0,"Andorra","AD","AND",77006,"Europe"
"483","18/04/2020",18,4,2020,14,2,"Andorra","AD","AND",77006,"Europe"
"484","17/04/2020",17,4,2020,9,0,"Andorra","AD","AND",77006,"Europe"
"485","16/04/2020",16,4,2020,14,2,"Andorra","AD","AND",77006,"Europe"
"486","15/04/2020",15,4,2020,13,2,"Andorra","AD","AND",77006,"Europe"
"487","14/04/2020",14,4,2020,8,0,"Andorra","AD","AND",77006,"Europe"
"488","13/04/2020",13,4,2020,16,1,"Andorra","AD","AND",77006,"Europe"
"489","12/04/2020",12,4,2020,21,2,"Andorra","AD","AND",77006,"Europe"
"490","11/04/2020",11,4,2020,18,1,"Andorra","AD","AND",77006,"Europe"
"491","10/04/2020",10,4,2020,19,2,"Andorra","AD","AND",77006,"Europe"
"492","09/04/2020",9,4,2020,19,1,"Andorra","AD","AND",77006,"Europe"
"493","08/04/2020",8,4,2020,19,1,"Andorra","AD","AND",77006,"Europe"
"494","07/04/2020",7,4,2020,25,3,"Andorra","AD","AND",77006,"Europe"
"495","06/04/2020",6,4,2020,35,1,"Andorra","AD","AND",77006,"Europe"
"496","05/04/2020",5,4,2020,27,1,"Andorra","AD","AND",77006,"Europe"
"497","04/04/2020",4,4,2020,11,1,"Andorra","AD","AND",77006,"Europe"
"498","03/04/2020",3,4,2020,38,1,"Andorra","AD","AND",77006,"Europe"
"499","02/04/2020",2,4,2020,14,2,"Andorra","AD","AND",77006,"Europe"
"500","01/04/2020",1,4,2020,6,4,"Andorra","AD","AND",77006,"Europe"
"501","31/03/2020",31,3,2020,36,2,"Andorra","AD","AND",77006,"Europe"
"502","30/03/2020",30,3,2020,26,2,"Andorra","AD","AND",77006,"Europe"
"503","29/03/2020",29,3,2020,41,1,"Andorra","AD","AND",77006,"Europe"
"504","28/03/2020",28,3,2020,43,0,"Andorra","AD","AND",77006,"Europe"
"505","27/03/2020",27,3,2020,36,3,"Andorra","AD","AND",77006,"Europe"
"506","26/03/2020",26,3,2020,24,0,"Andorra","AD","AND",77006,"Europe"
"507","25/03/2020",25,3,2020,31,0,"Andorra","AD","AND",77006,"Europe"
"508","24/03/2020",24,3,2020,20,0,"Andorra","AD","AND",77006,"Europe"
"509","23/03/2020",23,3,2020,25,0,"Andorra","AD","AND",77006,"Europe"
"510","22/03/2020",22,3,2020,13,0,"Andorra","AD","AND",77006,"Europe"
"511","21/03/2020",21,3,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"512","20/03/2020",20,3,2020,22,0,"Andorra","AD","AND",77006,"Europe"
"513","19/03/2020",19,3,2020,39,0,"Andorra","AD","AND",77006,"Europe"
"514","18/03/2020",18,3,2020,0,0,"Andorra","AD","AND",77006,"Europe"
"515","17/03/2020",17,3,2020,9,0,"Andorra","AD","AND",77006,"Europe"
"516","16/03/2020",16,3,2020,3,0,"Andorra","AD","AND",77006,"Europe"
"517","14/03/2020",14,3,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"518","03/03/2020",3,3,2020,1,0,"Andorra","AD","AND",77006,"Europe"
"519","16/06/2020",16,6,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"520","15/06/2020",15,6,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"521","14/06/2020",14,6,2020,8,1,"Angola","AO","AGO",30809762,"Africa"
"522","13/06/2020",13,6,2020,12,0,"Angola","AO","AGO",30809762,"Africa"
"523","12/06/2020",12,6,2020,5,1,"Angola","AO","AGO",30809762,"Africa"
"524","11/06/2020",11,6,2020,17,0,"Angola","AO","AGO",30809762,"Africa"
"525","10/06/2020",10,6,2020,4,0,"Angola","AO","AGO",30809762,"Africa"
"526","09/06/2020",9,6,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"527","08/06/2020",8,6,2020,5,0,"Angola","AO","AGO",30809762,"Africa"
"528","07/06/2020",7,6,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"529","06/06/2020",6,6,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"530","05/06/2020",5,6,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"531","04/06/2020",4,6,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"532","03/06/2020",3,6,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"533","02/06/2020",2,6,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"534","01/06/2020",1,6,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"535","31/05/2020",31,5,2020,7,0,"Angola","AO","AGO",30809762,"Africa"
"536","30/05/2020",30,5,2020,4,0,"Angola","AO","AGO",30809762,"Africa"
"537","29/05/2020",29,5,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"538","28/05/2020",28,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"539","27/05/2020",27,5,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"540","26/05/2020",26,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"541","25/05/2020",25,5,2020,9,1,"Angola","AO","AGO",30809762,"Africa"
"542","24/05/2020",24,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"543","23/05/2020",23,5,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"544","22/05/2020",22,5,2020,6,0,"Angola","AO","AGO",30809762,"Africa"
"545","21/05/2020",21,5,2020,2,1,"Angola","AO","AGO",30809762,"Africa"
"546","20/05/2020",20,5,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"547","19/05/2020",19,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"548","18/05/2020",18,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"549","17/05/2020",17,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"550","16/05/2020",16,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"551","15/05/2020",15,5,2020,3,0,"Angola","AO","AGO",30809762,"Africa"
"552","14/05/2020",14,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"553","13/05/2020",13,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"554","12/05/2020",12,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"555","11/05/2020",11,5,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"556","10/05/2020",10,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"557","09/05/2020",9,5,2020,7,0,"Angola","AO","AGO",30809762,"Africa"
"558","08/05/2020",8,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"559","07/05/2020",7,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"560","06/05/2020",6,5,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"561","05/05/2020",5,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"562","04/05/2020",4,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"563","03/05/2020",3,5,2020,6,0,"Angola","AO","AGO",30809762,"Africa"
"564","02/05/2020",2,5,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"565","01/05/2020",1,5,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"566","30/04/2020",30,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"567","29/04/2020",29,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"568","28/04/2020",28,4,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"569","27/04/2020",27,4,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"570","26/04/2020",26,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"571","25/04/2020",25,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"572","24/04/2020",24,4,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"573","23/04/2020",23,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"574","22/04/2020",22,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"575","21/04/2020",21,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"576","20/04/2020",20,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"577","19/04/2020",19,4,2020,5,0,"Angola","AO","AGO",30809762,"Africa"
"578","18/04/2020",18,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"579","17/04/2020",17,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"580","16/04/2020",16,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"581","15/04/2020",15,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"582","14/04/2020",14,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"583","13/04/2020",13,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"584","12/04/2020",12,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"585","11/04/2020",11,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"586","10/04/2020",10,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"587","09/04/2020",9,4,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"588","08/04/2020",8,4,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"589","07/04/2020",7,4,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"590","06/04/2020",6,4,2020,4,0,"Angola","AO","AGO",30809762,"Africa"
"591","05/04/2020",5,4,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"592","04/04/2020",4,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"593","03/04/2020",3,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"594","02/04/2020",2,4,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"595","01/04/2020",1,4,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"596","31/03/2020",31,3,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"597","30/03/2020",30,3,2020,3,2,"Angola","AO","AGO",30809762,"Africa"
"598","29/03/2020",29,3,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"599","28/03/2020",28,3,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"600","27/03/2020",27,3,2020,1,0,"Angola","AO","AGO",30809762,"Africa"
"601","26/03/2020",26,3,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"602","25/03/2020",25,3,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"603","24/03/2020",24,3,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"604","23/03/2020",23,3,2020,0,0,"Angola","AO","AGO",30809762,"Africa"
"605","22/03/2020",22,3,2020,2,0,"Angola","AO","AGO",30809762,"Africa"
"606","16/06/2020",16,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"607","15/06/2020",15,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"608","14/06/2020",14,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"609","13/06/2020",13,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"610","12/06/2020",12,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"611","11/06/2020",11,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"612","10/06/2020",10,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"613","09/06/2020",9,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"614","08/06/2020",8,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"615","07/06/2020",7,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"616","06/06/2020",6,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"617","05/06/2020",5,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"618","04/06/2020",4,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"619","03/06/2020",3,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"620","02/06/2020",2,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"621","01/06/2020",1,6,2020,0,0,"Anguilla","AI",NA,NA,"America"
"622","31/05/2020",31,5,2020,0,0,"Anguilla","AI",NA,NA,"America"
"623","30/05/2020",30,5,2020,0,0,"Anguilla","AI",NA,NA,"America"
"624","29/05/2020",29,5,2020,0,0,"Anguilla","AI",NA,NA,"America"
